Country	TerritoryName	CategoryName	ProductSubcategory	ProductName	ProductColor	OrderQty	SubTotal	YearOrdered	MonthOrdered
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	99.96	2014	April
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, M	Multi	1	99.96	2014	April
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	37.27	2014	April
USA	Northwest	Accessories	Tires and Tubes	ML Mountain Tire		1	37.27	2014	April
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	37.27	2014	April
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	69.97	2014	April
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	69.97	2014	April
USA	Southwest	Accessories	Hydration Packs	Hydration Pack - 70 oz.	Silver	1	69.97	2014	April
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	78.98	2014	April
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, S	Black	1	78.98	2014	April
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	56.97	2014	April
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	56.97	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Silver, 38	Silver	1	2439.99	2014	April
USA	Southwest	Accessories	Bike Racks	Hitch Rack - 4-Bike		1	2439.99	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-400-W Silver, 40	Silver	1	839.48	2014	April
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, L	Black	1	839.48	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-400-W Silver, 40	Silver	1	848.47	2014	April
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, L	Black	1	848.47	2014	April
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	848.47	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-400-W Silver, 38	Silver	1	848.47	2014	April
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	848.47	2014	April
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, S	Black	1	848.47	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-400-W Silver, 38	Silver	1	839.48	2014	April
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, L	Black	1	839.48	2014	April
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Black, 38	Black	1	2309.97	2014	April
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	2309.97	2014	April
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	2309.97	2014	April
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Silver, 42	Silver	1	2365.94	2014	April
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	2365.94	2014	April
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	2365.94	2014	April
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	2365.94	2014	April
USA	Northwest	Clothing	Caps	AWC Logo Cap	Multi	1	2365.94	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Black, 42	Black	1	2366.96	2014	April
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	2366.96	2014	April
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, S	Multi	1	2366.96	2014	April
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 50	Blue	1	2418.05	2014	April
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	2418.05	2014	April
USA	Southwest	Accessories	Tires and Tubes	Touring Tire		1	2418.05	2014	April
USA	Northwest	Bikes	Touring Bikes	Touring-1000 Blue, 46	Blue	1	2438.06	2014	April
USA	Northwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, M	Yellow	1	2438.06	2014	April
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 52	Black	1	574.98	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	574.98	2014	April
USA	Northwest	Bikes	Road Bikes	Road-750 Black, 44	Black	1	539.99	2014	April
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 42	Yellow	1	1184.46	2014	April
USA	Southwest	Accessories	Tires and Tubes	ML Road Tire		1	1184.46	2014	April
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	1184.46	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	1184.46	2014	April
USA	Northwest	Bikes	Road Bikes	Road-550-W Yellow, 38	Yellow	1	1205.47	2014	April
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	1205.47	2014	April
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, L	Multi	1	1205.47	2014	April
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 40	Yellow	1	1728.27	2014	April
USA	Southwest	Accessories	Tires and Tubes	ML Road Tire		1	1728.27	2014	April
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	1728.27	2014	April
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	132.98	2014	April
USA	Southwest	Accessories	Bike Racks	Hitch Rack - 4-Bike		1	132.98	2014	April
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	132.98	2014	April
USA	Northwest	Accessories	Tires and Tubes	Touring Tire Tube		1	4.99	2014	April
USA	Northwest	Accessories	Tires and Tubes	Touring Tire Tube		1	36.27	2014	April
USA	Northwest	Accessories	Tires and Tubes	Touring Tire		1	36.27	2014	April
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	36.27	2014	April
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	4.99	2014	April
USA	Southwest	Accessories	Tires and Tubes	Touring Tire		1	68.97	2014	April
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	68.97	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	68.97	2014	April
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	38.88	2014	April
USA	Southwest	Accessories	Tires and Tubes	HL Road Tire		1	38.88	2014	April
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	38.88	2014	April
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, S	Black	1	69.99	2014	April
USA	Northwest	Clothing	Shorts	Women's Mountain Shorts, M	Black	1	69.99	2014	April
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	39.98	2014	April
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	39.98	2014	April
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	39.98	2014	April
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	39.98	2014	April
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	74.98	2014	April
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	74.98	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	74.98	2014	April
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	37.29	2014	April
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	37.29	2014	April
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	74.98	2014	April
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	74.98	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	74.98	2014	April
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	90.95	2014	April
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	90.95	2014	April
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	90.95	2014	April
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, S	Yellow	1	90.95	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-500 Black, 42	Black	1	539.99	2014	April
USA	Northwest	Bikes	Mountain Bikes	Mountain-500 Silver, 48	Silver	1	639.45	2014	April
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	639.45	2014	April
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	639.45	2014	April
USA	Northwest	Clothing	Gloves	Half-Finger Gloves, L	Black	1	639.45	2014	April
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	639.45	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Silver, 46	Silver	1	2418.48	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	2418.48	2014	April
USA	Southwest	Clothing	Vests	Classic Vest, S	Blue	1	2418.48	2014	April
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Blue, 62	Blue	1	791.32	2014	April
USA	Southwest	Accessories	Bottles and Cages	Road Bottle Cage		1	791.32	2014	April
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	791.32	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	791.32	2014	April
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Yellow, 54	Yellow	1	2428.05	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	2428.05	2014	April
USA	Southwest	Clothing	Socks	Racing Socks, L	White	1	2428.05	2014	April
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Yellow, 46	Yellow	1	2448.04	2014	April
USA	Southwest	Accessories	Bottles and Cages	Road Bottle Cage		1	2448.04	2014	April
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	2448.04	2014	April
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, L	Multi	1	2448.04	2014	April
USA	Northwest	Bikes	Road Bikes	Road-750 Black, 44	Black	1	575.71	2014	April
USA	Northwest	Accessories	Tires and Tubes	LL Road Tire		1	575.71	2014	April
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	575.71	2014	April
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	575.71	2014	April
USA	Northwest	Accessories	Cleaners	Bike Wash - Dissolver		1	575.71	2014	April
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 52	Black	1	633.45	2014	April
USA	Southwest	Accessories	Bottles and Cages	Road Bottle Cage		1	633.45	2014	April
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	633.45	2014	April
USA	Southwest	Clothing	Gloves	Half-Finger Gloves, M	Black	1	633.45	2014	April
USA	Southwest	Accessories	Hydration Packs	Hydration Pack - 70 oz.	Silver	1	633.45	2014	April
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 52	Black	1	616.95	2014	April
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	616.95	2014	April
USA	Southwest	Accessories	Bottles and Cages	Road Bottle Cage		1	616.95	2014	April
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, M	Yellow	1	616.95	2014	April
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	616.95	2014	April
USA	Northwest	Bikes	Road Bikes	Road-750 Black, 58	Black	1	603.49	2014	April
USA	Northwest	Clothing	Vests	Classic Vest, L	Blue	1	603.49	2014	April
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 52	Black	1	561.48	2014	April
USA	Southwest	Accessories	Tires and Tubes	LL Road Tire		1	561.48	2014	April
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 44	Yellow	1	1179.97	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	1179.97	2014	April
USA	Southwest	Clothing	Gloves	Half-Finger Gloves, S	Black	1	1179.97	2014	April
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 44	Yellow	1	1155.48	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	1155.48	2014	April
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	8.99	2014	April
USA	Northwest	Accessories	Bottles and Cages	Road Bottle Cage		1	68.97	2014	April
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	68.97	2014	April
USA	Northwest	Accessories	Hydration Packs	Hydration Pack - 70 oz.	Silver	1	68.97	2014	April
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	34.98	2014	April
USA	Northwest	Accessories	Tires and Tubes	ML Mountain Tire		1	34.98	2014	April
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	36.59	2014	April
USA	Southwest	Accessories	Tires and Tubes	HL Road Tire		1	36.59	2014	April
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	37.27	2014	April
USA	Northwest	Accessories	Tires and Tubes	ML Mountain Tire		1	37.27	2014	April
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	37.27	2014	April
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	23.97	2014	April
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	23.97	2014	April
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	23.97	2014	April
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, S	Black	1	78.98	2014	April
USA	Southwest	Clothing	Socks	Racing Socks, L	White	1	78.98	2014	April
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	23.97	2014	April
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	23.97	2014	April
USA	Northwest	Clothing	Caps	AWC Logo Cap	Multi	1	23.97	2014	April
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	7.28	2014	April
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	7.28	2014	April
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	4.99	2014	April
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	4.99	2014	April
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	85.48	2014	April
USA	Northwest	Clothing	Vests	Classic Vest, S	Blue	1	85.48	2014	April
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	39.98	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	39.98	2014	April
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	21.98	2014	April
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	99.47	2014	April
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	99.47	2014	April
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	99.47	2014	April
USA	Northwest	Clothing	Gloves	Half-Finger Gloves, S	Black	1	99.47	2014	April
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	56.97	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	56.97	2014	April
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	85.48	2014	April
USA	Southwest	Clothing	Vests	Classic Vest, M	Blue	1	85.48	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Black, 42	Black	1	2337.27	2014	April
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	2337.27	2014	April
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	2337.27	2014	April
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	2337.27	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Black, 38	Black	1	2318.96	2014	April
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	2318.96	2014	April
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	2318.96	2014	April
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	2318.96	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Silver, 46	Silver	1	2442.28	2014	April
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	2442.28	2014	April
USA	Southwest	Accessories	Bike Racks	Hitch Rack - 4-Bike		1	2442.28	2014	April
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Silver, 38	Silver	1	2357.28	2014	April
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	2357.28	2014	April
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	2357.28	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Silver, 46	Silver	1	2354.98	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	2354.98	2014	April
USA	Southwest	Bikes	Touring Bikes	Touring-2000 Blue, 54	Blue	1	1273.32	2014	April
USA	Southwest	Accessories	Tires and Tubes	Touring Tire		1	1273.32	2014	April
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	1273.32	2014	April
USA	Southwest	Clothing	Gloves	Half-Finger Gloves, L	Black	1	1273.32	2014	April
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 60	Blue	1	2433.04	2014	April
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	2433.04	2014	April
USA	Southwest	Accessories	Bottles and Cages	Road Bottle Cage		1	2433.04	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	2433.04	2014	April
USA	Northwest	Bikes	Touring Bikes	Touring-2000 Blue, 50	Blue	1	1249.84	2014	April
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	1249.84	2014	April
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 54	Blue	1	2419.06	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	2419.06	2014	April
USA	Northwest	Bikes	Road Bikes	Road-750 Black, 52	Black	1	722.77	2014	April
USA	Northwest	Accessories	Tires and Tubes	LL Road Tire		1	722.77	2014	April
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	722.77	2014	April
USA	Northwest	Accessories	Bike Stands	All-Purpose Bike Stand		1	722.77	2014	April
USA	Northwest	Bikes	Road Bikes	Road-750 Black, 44	Black	1	687.76	2014	April
USA	Northwest	Accessories	Tires and Tubes	LL Road Tire		1	687.76	2014	April
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	687.76	2014	April
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	687.76	2014	April
USA	Northwest	Accessories	Bike Racks	Hitch Rack - 4-Bike		1	687.76	2014	April
USA	Northwest	Clothing	Caps	AWC Logo Cap	Multi	1	548.98	2014	April
USA	Northwest	Bikes	Road Bikes	Road-750 Black, 48	Black	1	548.98	2014	April
USA	Northwest	Bikes	Road Bikes	Road-750 Black, 48	Black	1	539.99	2014	April
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 40	Yellow	1	1184.46	2014	April
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	1184.46	2014	April
USA	Southwest	Accessories	Tires and Tubes	ML Road Tire		1	1184.46	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	1184.46	2014	April
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 48	Yellow	1	1735.98	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	1735.98	2014	April
USA	Northwest	Accessories	Tires and Tubes	LL Road Tire		1	21.49	2014	April
USA	Northwest	Accessories	Tires and Tubes	ML Road Tire		1	24.99	2014	April
USA	Northwest	Accessories	Tires and Tubes	Touring Tire Tube		1	58.47	2014	April
USA	Northwest	Clothing	Gloves	Half-Finger Gloves, M	Black	1	58.47	2014	April
USA	Northwest	Accessories	Tires and Tubes	Touring Tire		1	58.47	2014	April
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	71.58	2014	April
USA	Southwest	Accessories	Tires and Tubes	HL Road Tire		1	71.58	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	71.58	2014	April
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	99.96	2014	April
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	99.96	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	99.96	2014	April
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, S	Multi	1	99.96	2014	April
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	39.98	2014	April
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	39.98	2014	April
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	4.99	2014	April
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	39.98	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	39.98	2014	April
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	42.28	2014	April
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	42.28	2014	April
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	42.28	2014	April
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	149.46	2014	April
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	149.46	2014	April
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	149.46	2014	April
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, L	Multi	1	149.46	2014	April
USA	Southwest	Clothing	Gloves	Half-Finger Gloves, S	Black	1	149.46	2014	April
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Silver, 38	Silver	1	2329.98	2014	April
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	2329.98	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-400-W Silver, 38	Silver	1	863.97	2014	April
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, M	Black	1	863.97	2014	April
USA	Southwest	Clothing	Gloves	Half-Finger Gloves, S	Black	1	863.97	2014	April
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Silver, 42	Silver	1	2439.99	2014	April
USA	Southwest	Accessories	Bike Racks	Hitch Rack - 4-Bike		1	2439.99	2014	April
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Black, 38	Black	1	2405.95	2014	April
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	2405.95	2014	April
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	2405.95	2014	April
USA	Northwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, S	Yellow	1	2405.95	2014	April
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Blue, 44	Blue	1	790.31	2014	April
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	790.31	2014	April
USA	Southwest	Accessories	Tires and Tubes	Touring Tire		1	790.31	2014	April
